Year,Month,Day,Hour,Value
2024,04,03,1,3.25
2024,04,03,2,1.68
2024,04,03,3,1.35
2024,04,03,4,1
2024,04,03,5,0.09
2024,04,03,6,1
2024,04,03,7,3.25
2024,04,03,8,28.07
2024,04,03,9,32.08
2024,04,03,10,5.5
2024,04,03,11,2
2024,04,03,12,0.44
2024,04,03,13,0
2024,04,03,14,0
2024,04,03,15,0
2024,04,03,16,0
2024,04,03,17,0
2024,04,03,18,0
2024,04,03,19,0.4
2024,04,03,20,6.76
2024,04,03,21,35
2024,04,03,22,35
2024,04,03,23,31.62
2024,04,03,24,25.43
2024,04,04,1,2.6
2024,04,04,2,0.44
2024,04,04,3,3.25
2024,04,04,4,4.99
2024,04,04,5,3.25
2024,04,04,6,3.25
2024,04,04,7,3.25
2024,04,04,8,10.18
2024,04,04,9,13.47
2024,04,04,10,3.74
2024,04,04,11,0.44
2024,04,04,12,0
2024,04,04,13,0
2024,04,04,14,0
2024,04,04,15,0
2024,04,04,16,0
2024,04,04,17,0
2024,04,04,18,0
2024,04,04,19,0
2024,04,04,20,3.25
2024,04,04,21,10
2024,04,04,22,25
2024,04,04,23,4.6
2024,04,04,24,3.25
2024,04,05,1,0.44
2024,04,05,2,0.48
2024,04,05,3,0.01
2024,04,05,4,0
2024,04,05,5,0
2024,04,05,6,0
2024,04,05,7,0
2024,04,05,8,0
2024,04,05,9,0.04
2024,04,05,10,0
2024,04,05,11,0
2024,04,05,12,0
2024,04,05,13,0
2024,04,05,14,0
2024,04,05,15,-0.01
2024,04,05,16,-0.01
2024,04,05,17,0
2024,04,05,18,0
2024,04,05,19,0
2024,04,05,20,0
2024,04,05,21,0.02
2024,04,05,22,0.55
2024,04,05,23,1
2024,04,05,24,0
2024,04,06,1,0
2024,04,06,2,0
2024,04,06,3,0
2024,04,06,4,0
2024,04,06,5,0
2024,04,06,6,0
2024,04,06,7,0
2024,04,06,8,0
2024,04,06,9,0
2024,04,06,10,0
2024,04,06,11,-0.01
2024,04,06,12,-0.01
2024,04,06,13,-0.01
2024,04,06,14,-0.01
2024,04,06,15,-0.01
2024,04,06,16,-0.01
2024,04,06,17,-0.01
2024,04,06,18,-0.01
2024,04,06,19,0
2024,04,06,20,0.01
2024,04,06,21,3.25
2024,04,06,22,8
2024,04,06,23,3.44
2024,04,06,24,3.25
2024,04,07,1,0.97
2024,04,07,2,0.15
2024,04,07,3,0
2024,04,07,4,0
2024,04,07,5,0
2024,04,07,6,0
2024,04,07,7,0
2024,04,07,8,0
2024,04,07,9,0
2024,04,07,10,0
2024,04,07,11,0
2024,04,07,12,0
2024,04,07,13,0
2024,04,07,14,-0.01
2024,04,07,15,-0.01
2024,04,07,16,-0.01
2024,04,07,17,-0.01
2024,04,07,18,0
2024,04,07,19,0
2024,04,07,20,0.4
2024,04,07,21,25
2024,04,07,22,35
2024,04,07,23,25
2024,04,07,24,10.66
2024,04,08,1,1.33
2024,04,08,2,0
2024,04,08,3,0
2024,04,08,4,0
2024,04,08,5,0
2024,04,08,6,0
2024,04,08,7,0
2024,04,08,8,0.55
2024,04,08,9,3.17
2024,04,08,10,0
2024,04,08,11,0
2024,04,08,12,0
2024,04,08,13,0
2024,04,08,14,0
2024,04,08,15,0
2024,04,08,16,0
2024,04,08,17,-0.01
2024,04,08,18,0
2024,04,08,19,0
2024,04,08,20,0
2024,04,08,21,0.44
2024,04,08,22,3.25
2024,04,08,23,1
2024,04,08,24,0
2024,04,09,1,0
2024,04,09,2,0
2024,04,09,3,0
2024,04,09,4,0
2024,04,09,5,0
2024,04,09,6,0
2024,04,09,7,0
2024,04,09,8,0
2024,04,09,9,0
2024,04,09,10,0
2024,04,09,11,0
2024,04,09,12,-0.01
2024,04,09,13,-0.01
2024,04,09,14,-0.01
2024,04,09,15,-0.01
2024,04,09,16,-0.01
2024,04,09,17,-0.02
2024,04,09,18,-0.02
2024,04,09,19,0
2024,04,09,20,0.01
2024,04,09,21,5
2024,04,09,22,14.72
2024,04,09,23,6.35
2024,04,09,24,5
2024,04,10,1,4.21
2024,04,10,2,3.25
2024,04,10,3,1
2024,04,10,4,0.44
2024,04,10,5,0.35
2024,04,10,6,1
2024,04,10,7,2.17
2024,04,10,8,35
2024,04,10,9,7.68
2024,04,10,10,0
2024,04,10,11,-0.01
2024,04,10,12,-0.03
2024,04,10,13,-0.03
2024,04,10,14,-0.03
2024,04,10,15,-0.03
2024,04,10,16,-0.03
2024,04,10,17,-0.03
2024,04,10,18,-0.03
2024,04,10,19,-0.01
2024,04,10,20,0
2024,04,10,21,6
2024,04,10,22,34.45
2024,04,10,23,5
2024,04,10,24,3.25
2024,04,11,1,3.25
2024,04,11,2,1
2024,04,11,3,0.04
2024,04,11,4,0
2024,04,11,5,0
2024,04,11,6,1.47
2024,04,11,7,3.6
2024,04,11,8,22.32
2024,04,11,9,17.04
2024,04,11,10,0.01
2024,04,11,11,0
2024,04,11,12,-0.01
2024,04,11,13,-0.01
2024,04,11,14,-0.01
2024,04,11,15,-0.02
2024,04,11,16,-0.01
2024,04,11,17,-0.01
2024,04,11,18,-0.01
2024,04,11,19,0
2024,04,11,20,4.9
2024,04,11,21,60
2024,04,11,22,70.95
2024,04,11,23,70.01
2024,04,11,24,34.08
2024,04,12,1,23.77
2024,04,12,2,15.37
2024,04,12,3,12.5
2024,04,12,4,11.94
2024,04,12,5,12.49
2024,04,12,6,16.03
2024,04,12,7,6.89
2024,04,12,8,18.07
2024,04,12,9,42.77
2024,04,12,10,5.85
2024,04,12,11,0
2024,04,12,12,0
2024,04,12,13,0
2024,04,12,14,-0.06
2024,04,12,15,-0.06
2024,04,12,16,-0.1
2024,04,12,17,-0.03
2024,04,12,18,0
2024,04,12,19,0
2024,04,12,20,15.77
2024,04,12,21,39.35
2024,04,12,22,74.23
2024,04,12,23,38.05
2024,04,12,24,26.67
2024,04,13,1,24.15
2024,04,13,2,17.73
2024,04,13,3,17.15
2024,04,13,4,11.13
2024,04,13,5,7.74
2024,04,13,6,6.79
2024,04,13,7,10.39
2024,04,13,8,11.76
2024,04,13,9,13.26
2024,04,13,10,0.01
2024,04,13,11,-0.02
2024,04,13,12,-0.06
2024,04,13,13,-0.06
2024,04,13,14,-0.06
2024,04,13,15,-0.06
2024,04,13,16,-0.06
2024,04,13,17,-0.06
2024,04,13,18,-0.06
2024,04,13,19,0
2024,04,13,20,3.25
2024,04,13,21,24.96
2024,04,13,22,35
2024,04,13,23,24.26
2024,04,13,24,13.83
2024,04,14,1,5.79
2024,04,14,2,2.74
2024,04,14,3,1.69
2024,04,14,4,1.51
2024,04,14,5,3.25
2024,04,14,6,6.35
2024,04,14,7,12.86
2024,04,14,8,13
2024,04,14,9,5.6
2024,04,14,10,0
2024,04,14,11,-0.53
2024,04,14,12,-0.55
2024,04,14,13,-0.5
2024,04,14,14,-0.44
2024,04,14,15,-0.55
2024,04,14,16,-0.57
2024,04,14,17,-0.6
2024,04,14,18,-0.25
2024,04,14,19,-0.02
2024,04,14,20,2.5
2024,04,14,21,18.41
2024,04,14,22,30.77
2024,04,14,23,19.72
2024,04,14,24,17
2024,04,15,1,7.3
2024,04,15,2,3.25
2024,04,15,3,1.77
2024,04,15,4,0.44
2024,04,15,5,0.03
2024,04,15,6,0.07
2024,04,15,7,1
2024,04,15,8,7.07
2024,04,15,9,18.7
2024,04,15,10,1.5
2024,04,15,11,0
2024,04,15,12,0
2024,04,15,13,-0.01
2024,04,15,14,-0.04
2024,04,15,15,-0.1
2024,04,15,16,-0.32
2024,04,15,17,-0.63
2024,04,15,18,-0.09
2024,04,15,19,0
2024,04,15,20,0.44
2024,04,15,21,10
2024,04,15,22,19.72
2024,04,15,23,6
2024,04,15,24,4.2
2024,04,16,1,0.44
2024,04,16,2,0
2024,04,16,3,0
2024,04,16,4,0
2024,04,16,5,0
2024,04,16,6,0
2024,04,16,7,0.08
2024,04,16,8,6
2024,04,16,9,4.47
2024,04,16,10,0
2024,04,16,11,-0.01
2024,04,16,12,-0.01
2024,04,16,13,-0.03
2024,04,16,14,-0.1
2024,04,16,15,-0.1
2024,04,16,16,-0.1
2024,04,16,17,-0.13
2024,04,16,18,-0.1
2024,04,16,19,-0.01
2024,04,16,20,0
2024,04,16,21,4.15
2024,04,16,22,10.01
2024,04,16,23,5
2024,04,16,24,3.25
2024,04,17,1,3.25
2024,04,17,2,3.25
2024,04,17,3,1.77
2024,04,17,4,1.24
2024,04,17,5,1
2024,04,17,6,1.5
2024,04,17,7,3.25
2024,04,17,8,5.65
2024,04,17,9,5
2024,04,17,10,0.44
2024,04,17,11,0
2024,04,17,12,-0.01
2024,04,17,13,-0.02
2024,04,17,14,-0.03
2024,04,17,15,-0.05
2024,04,17,16,-0.05
2024,04,17,17,-0.03
2024,04,17,18,-0.01
2024,04,17,19,0
2024,04,17,20,0.44
2024,04,17,21,6
2024,04,17,22,22.34
2024,04,17,23,6
2024,04,17,24,3.25
2024,04,18,1,3.25
2024,04,18,2,2.9
2024,04,18,3,2.2
2024,04,18,4,2
2024,04,18,5,1.77
2024,04,18,6,2
2024,04,18,7,3.25
2024,04,18,8,5.15
2024,04,18,9,6
2024,04,18,10,1.77
2024,04,18,11,0
2024,04,18,12,0
2024,04,18,13,0
2024,04,18,14,0
2024,04,18,15,0
2024,04,18,16,-0.01
2024,04,18,17,0
2024,04,18,18,0
2024,04,18,19,0
2024,04,18,20,2
2024,04,18,21,12.17
2024,04,18,22,30.77
2024,04,18,23,14.21
2024,04,18,24,3.6
2024,04,19,1,13.07
2024,04,19,2,12.17
2024,04,19,3,12.59
2024,04,19,4,12.81
2024,04,19,5,9.02
2024,04,19,6,11.55
2024,04,19,7,21
2024,04,19,8,35
2024,04,19,9,32.62
2024,04,19,10,8.6
2024,04,19,11,3.35
2024,04,19,12,3.25
2024,04,19,13,0.6
2024,04,19,14,0.04
2024,04,19,15,0.02
2024,04,19,16,0
2024,04,19,17,0
2024,04,19,18,2.5
2024,04,19,19,7.62
2024,04,19,20,21.96
2024,04,19,21,34.96
2024,04,19,22,37.52
2024,04,19,23,35
2024,04,19,24,35
2024,04,20,1,24.69
2024,04,20,2,10
2024,04,20,3,11.39
2024,04,20,4,10
2024,04,20,5,9.57
2024,04,20,6,7
2024,04,20,7,7.54
2024,04,20,8,8.43
2024,04,20,9,7.42
2024,04,20,10,2.1
2024,04,20,11,0.44
2024,04,20,12,0.05
2024,04,20,13,0
2024,04,20,14,0
2024,04,20,15,0
2024,04,20,16,-0.04
2024,04,20,17,-0.01
2024,04,20,18,0
2024,04,20,19,0.04
2024,04,20,20,3.25
2024,04,20,21,7.88
2024,04,20,22,10
2024,04,20,23,8.58
2024,04,20,24,7.54
2024,04,21,1,3.25
2024,04,21,2,3.25
2024,04,21,3,3.22
2024,04,21,4,3.25
2024,04,21,5,3.25
2024,04,21,6,3.25
2024,04,21,7,3.6
2024,04,21,8,7.46
2024,04,21,9,3.25
2024,04,21,10,0.44
2024,04,21,11,0
2024,04,21,12,-0.01
2024,04,21,13,-0.07
2024,04,21,14,-0.01
2024,04,21,15,-0.01
2024,04,21,16,-0.1
2024,04,21,17,-0.1
2024,04,21,18,-0.1
2024,04,21,19,-0.01
2024,04,21,20,0.44
2024,04,21,21,3.35
2024,04,21,22,8.93
2024,04,21,23,7.46
2024,04,21,24,3.6
2024,04,22,1,3
2024,04,22,2,2
2024,04,22,3,1.1
2024,04,22,4,1.01
2024,04,22,5,0.49
2024,04,22,6,1
2024,04,22,7,1.1
2024,04,22,8,3.25
2024,04,22,9,1.1
2024,04,22,10,0
2024,04,22,11,0
2024,04,22,12,-0.01
2024,04,22,13,-0.03
2024,04,22,14,-0.05
2024,04,22,15,-0.1
2024,04,22,16,-0.25
2024,04,22,17,-0.3
2024,04,22,18,-0.1
2024,04,22,19,0
2024,04,22,20,0.45
2024,04,22,21,6
2024,04,22,22,12.81
2024,04,22,23,7.62
2024,04,22,24,5.54
2024,04,23,1,6.15
2024,04,23,2,3.6
2024,04,23,3,3.25
2024,04,23,4,3.35
2024,04,23,5,3.6
2024,04,23,6,5
2024,04,23,7,6.58
2024,04,23,8,20
2024,04,23,9,6.9
2024,04,23,10,0.5
2024,04,23,11,0
2024,04,23,12,0
2024,04,23,13,0
2024,04,23,14,0
2024,04,23,15,0
2024,04,23,16,0
2024,04,23,17,0
2024,04,23,18,0
2024,04,23,19,0
2024,04,23,20,1
2024,04,23,21,12.17
2024,04,23,22,35
2024,04,23,23,24.89
2024,04,23,24,8.21
2024,04,24,1,23.21
2024,04,24,2,16.05
2024,04,24,3,12.08
2024,04,24,4,11.28
2024,04,24,5,10.7
2024,04,24,6,11.93
2024,04,24,7,17.33
2024,04,24,8,33.69
2024,04,24,9,24.89
2024,04,24,10,5
2024,04,24,11,1
2024,04,24,12,0.04
2024,04,24,13,0
2024,04,24,14,0
2024,04,24,15,0
2024,04,24,16,0
2024,04,24,17,0
2024,04,24,18,0.04
2024,04,24,19,3.25
2024,04,24,20,24.89
2024,04,24,21,35.02
2024,04,24,22,101.48
2024,04,24,23,78.85
2024,04,24,24,35.01
2024,04,25,1,38.07
2024,04,25,2,35.02
2024,04,25,3,35.01
2024,04,25,4,35.01
2024,04,25,5,35.01
2024,04,25,6,35.01
2024,04,25,7,38.69
2024,04,25,8,90.22
2024,04,25,9,66.85
2024,04,25,10,35
2024,04,25,11,26.96
2024,04,25,12,22.3
2024,04,25,13,19.29
2024,04,25,14,15.65
2024,04,25,15,9.99
2024,04,25,16,7
2024,04,25,17,6
2024,04,25,18,9.35
2024,04,25,19,22.3
2024,04,25,20,32.56
2024,04,25,21,59.63
2024,04,25,22,95.22
2024,04,25,23,78.09
2024,04,25,24,78.09
2024,04,26,1,79.87
2024,04,26,2,74
2024,04,26,3,65.15
2024,04,26,4,74.07
2024,04,26,5,77.1
2024,04,26,6,73.88
2024,04,26,7,91.82
2024,04,26,8,104.06
2024,04,26,9,96.06
2024,04,26,10,81.08
2024,04,26,11,35.33
2024,04,26,12,35
2024,04,26,13,33.75
2024,04,26,14,31.2
2024,04,26,15,21.2
2024,04,26,16,20.1
2024,04,26,17,16.98
2024,04,26,18,20.2
2024,04,26,19,24.89
2024,04,26,20,35
2024,04,26,21,58.53
2024,04,26,22,96.06
2024,04,26,23,81.49
2024,04,26,24,52.97
2024,04,27,1,47.88
2024,04,27,2,40
2024,04,27,3,35
2024,04,27,4,35
2024,04,27,5,35
2024,04,27,6,35
2024,04,27,7,35
2024,04,27,8,34.21
2024,04,27,9,30
2024,04,27,10,15.4
2024,04,27,11,7.3
2024,04,27,12,3.25
2024,04,27,13,0.03
2024,04,27,14,0
2024,04,27,15,0
2024,04,27,16,0
2024,04,27,17,0
2024,04,27,18,0
2024,04,27,19,0.44
2024,04,27,20,14.98
2024,04,27,21,45.51
2024,04,27,22,65.27
2024,04,27,23,62.78
2024,04,27,24,58.52
2024,04,28,1,56.39
2024,04,28,2,38.96
2024,04,28,3,39.6
2024,04,28,4,35.01
2024,04,28,5,35.01
2024,04,28,6,35.5
2024,04,28,7,35.76
2024,04,28,8,36.73
2024,04,28,9,35
2024,04,28,10,14.98
2024,04,28,11,0.44
2024,04,28,12,0
2024,04,28,13,0
2024,04,28,14,0
2024,04,28,15,0
2024,04,28,16,0
2024,04,28,17,-0.01
2024,04,28,18,0
2024,04,28,19,20.66
2024,04,28,20,35.01
2024,04,28,21,58.88
2024,04,28,22,78.56
2024,04,28,23,72.21
2024,04,28,24,60.65
2024,04,29,1,63.15
2024,04,29,2,60.05
2024,04,29,3,58.93
2024,04,29,4,58.87
2024,04,29,5,56
2024,04,29,6,58.52
2024,04,29,7,52.25
2024,04,29,8,102.26
2024,04,29,9,96.24
2024,04,29,10,59.79
2024,04,29,11,45.5
2024,04,29,12,36.73
2024,04,29,13,35.1
2024,04,29,14,35.01
2024,04,29,15,35.01
2024,04,29,16,35.01
2024,04,29,17,35
2024,04,29,18,35.2
2024,04,29,19,40.74
2024,04,29,20,60.53
2024,04,29,21,87.21
2024,04,29,22,97.92
2024,04,29,23,83.75
2024,04,29,24,69.77
2024,04,30,1,73.73
2024,04,30,2,57.83
2024,04,30,3,58.99
2024,04,30,4,68.81
2024,04,30,5,64.77
2024,04,30,6,77.13
2024,04,30,7,85.36
2024,04,30,8,99.32
2024,04,30,9,84.41
2024,04,30,10,58
2024,04,30,11,41
2024,04,30,12,35.01
2024,04,30,13,28.26
2024,04,30,14,15.1
2024,04,30,15,17.5
2024,04,30,16,19.14
2024,04,30,17,17.5
2024,04,30,18,20.4
2024,04,30,19,31.96
2024,04,30,20,48.25
2024,04,30,21,60.1
2024,04,30,22,83.91
2024,04,30,23,70.98
2024,04,30,24,65
2024,05,01,1,35.01
2024,05,01,2,34.99
2024,05,01,3,21.07
2024,05,01,4,19.77
2024,05,01,5,17.83
2024,05,01,6,17.83
2024,05,01,7,18.97
2024,05,01,8,17.83
2024,05,01,9,8
2024,05,01,10,3
2024,05,01,11,-0.01
2024,05,01,12,-0.07
2024,05,01,13,-0.06
2024,05,01,14,-0.47
2024,05,01,15,-0.58
2024,05,01,16,-0.6
2024,05,01,17,-0.66
2024,05,01,18,-0.13
2024,05,01,19,0
2024,05,01,20,0.44
2024,05,01,21,19
2024,05,01,22,35
2024,05,01,23,33.4
2024,05,01,24,23.71
2024,05,02,1,14.56
2024,05,02,2,10.94
2024,05,02,3,10
2024,05,02,4,7.8
2024,05,02,5,8
2024,05,02,6,10.94
2024,05,02,7,22.9
2024,05,02,8,35.01
2024,05,02,9,35
2024,05,02,10,10.94
2024,05,02,11,3.25
2024,05,02,12,2.49
2024,05,02,13,1.79
2024,05,02,14,1.83
2024,05,02,15,0
2024,05,02,16,0.44
2024,05,02,17,1.06
2024,05,02,18,0.44
2024,05,02,19,5.39
2024,05,02,20,17.6
2024,05,02,21,35.4
2024,05,02,22,59.14
2024,05,02,23,43.9
2024,05,02,24,35.64
2024,05,03,1,35.01
2024,05,03,2,35.01
2024,05,03,3,35
2024,05,03,4,35
2024,05,03,5,35
2024,05,03,6,34.43
2024,05,03,7,35
2024,05,03,8,41
2024,05,03,9,35
2024,05,03,10,28.9
2024,05,03,11,16.2
2024,05,03,12,4.99
2024,05,03,13,6.1
2024,05,03,14,5
2024,05,03,15,3.25
2024,05,03,16,2.51
2024,05,03,17,0.44
2024,05,03,18,3.25
2024,05,03,19,9.08
2024,05,03,20,27.94
2024,05,03,21,40
2024,05,03,22,66.52
2024,05,03,23,50.02
2024,05,03,24,42
2024,05,04,1,35
2024,05,04,2,33.11
2024,05,04,3,27.94
2024,05,04,4,18.9
2024,05,04,5,16.2
2024,05,04,6,18.9
2024,05,04,7,22.23
2024,05,04,8,26.22
2024,05,04,9,16.2
2024,05,04,10,2.1
2024,05,04,11,0.01
2024,05,04,12,0
2024,05,04,13,0
2024,05,04,14,0
2024,05,04,15,0
2024,05,04,16,0
2024,05,04,17,0
2024,05,04,18,0
2024,05,04,19,0
2024,05,04,20,3.25
2024,05,04,21,30
2024,05,04,22,35.01
2024,05,04,23,35.02
2024,05,04,24,35.01
2024,05,05,1,30
2024,05,05,2,26.87
2024,05,05,3,24.13
2024,05,05,4,22.62
2024,05,05,5,22.86
2024,05,05,6,24.81
2024,05,05,7,26.87
2024,05,05,8,25.63
2024,05,05,9,16.72
2024,05,05,10,3.25
2024,05,05,11,1.88
2024,05,05,12,0.44
2024,05,05,13,0
2024,05,05,14,-0.04
2024,05,05,15,-0.58
2024,05,05,16,-0.1
2024,05,05,17,0
2024,05,05,18,0
2024,05,05,19,3.25
2024,05,05,20,6.1
2024,05,05,21,29.9
2024,05,05,22,54.33
2024,05,05,23,51.61
2024,05,05,24,50.15
2024,05,06,1,63.58
2024,05,06,2,55.99
2024,05,06,3,51.91
2024,05,06,4,53.96
2024,05,06,5,51.08
2024,05,06,6,53.96
2024,05,06,7,57.1
2024,05,06,8,84.03
2024,05,06,9,86.89
2024,05,06,10,61.54
2024,05,06,11,45.13
2024,05,06,12,35
2024,05,06,13,18.9
2024,05,06,14,10
2024,05,06,15,6.1
2024,05,06,16,4.99
2024,05,06,17,4.23
2024,05,06,18,5
2024,05,06,19,9.9
2024,05,06,20,37.62
2024,05,06,21,75.1
2024,05,06,22,97.69
2024,05,06,23,93.2
2024,05,06,24,84.42
2024,05,07,1,81.73
2024,05,07,2,77.64
2024,05,07,3,74.77
2024,05,07,4,68.24
2024,05,07,5,66.82
2024,05,07,6,69.09
2024,05,07,7,75.98
2024,05,07,8,99.87
2024,05,07,9,75.62
2024,05,07,10,35
2024,05,07,11,10
2024,05,07,12,9.99
2024,05,07,13,8
2024,05,07,14,7.53
2024,05,07,15,5
2024,05,07,16,0.31
2024,05,07,17,0
2024,05,07,18,1.01
2024,05,07,19,1.01
2024,05,07,20,35
2024,05,07,21,56.18
2024,05,07,22,67.44
2024,05,07,23,62
2024,05,07,24,50.01
2024,05,08,1,30
2024,05,08,2,20.18
2024,05,08,3,19.47
2024,05,08,4,17.27
2024,05,08,5,19.47
2024,05,08,6,18.67
2024,05,08,7,21.07
2024,05,08,8,35.01
2024,05,08,9,30
2024,05,08,10,18.67
2024,05,08,11,10
2024,05,08,12,6.55
2024,05,08,13,3.25
2024,05,08,14,3.25
2024,05,08,15,3.25
2024,05,08,16,3.25
2024,05,08,17,7.53
2024,05,08,18,8.47
2024,05,08,19,11.16
2024,05,08,20,24.5
2024,05,08,21,39.52
2024,05,08,22,63.38
2024,05,08,23,54.36
2024,05,08,24,51.91
2024,05,09,1,35.01
2024,05,09,2,35.01
2024,05,09,3,35
2024,05,09,4,35
2024,05,09,5,35.01
2024,05,09,6,35.01
2024,05,09,7,47.33
2024,05,09,8,68.78
2024,05,09,9,40.15
2024,05,09,10,29.9
2024,05,09,11,10.99
2024,05,09,12,7.23
2024,05,09,13,9.41
2024,05,09,14,9.41
2024,05,09,15,9.41
2024,05,09,16,9.41
2024,05,09,17,9.41
2024,05,09,18,11.16
2024,05,09,19,14.99
2024,05,09,20,35
2024,05,09,21,72.94
2024,05,09,22,104.62
2024,05,09,23,91.83
2024,05,09,24,65.72
2024,05,10,1,45
2024,05,10,2,40.74
2024,05,10,3,39.95
2024,05,10,4,38
2024,05,10,5,38.55
2024,05,10,6,40.86
2024,05,10,7,57
2024,05,10,8,75.72
2024,05,10,9,40.89
2024,05,10,10,22.98
2024,05,10,11,12.1
2024,05,10,12,4.5
2024,05,10,13,4.5
2024,05,10,14,0.44
2024,05,10,15,3.24
2024,05,10,16,0.99
2024,05,10,17,3.25
2024,05,10,18,6.31
2024,05,10,19,9.76
2024,05,10,20,14.99
2024,05,10,21,39.52
2024,05,10,22,75.72
2024,05,10,23,47.25
2024,05,10,24,40.17
2024,05,11,1,38.86
2024,05,11,2,35.01
2024,05,11,3,35
2024,05,11,4,35.01
2024,05,11,5,35.01
2024,05,11,6,35.01
2024,05,11,7,35.01
2024,05,11,8,35.01
2024,05,11,9,28.07
2024,05,11,10,6.4
2024,05,11,11,1
2024,05,11,12,0.98
2024,05,11,13,0.06
2024,05,11,14,0.05
2024,05,11,15,0
2024,05,11,16,-0.1
2024,05,11,17,-0.41
2024,05,11,18,0
2024,05,11,19,3.25
2024,05,11,20,11.1
2024,05,11,21,35
2024,05,11,22,44
2024,05,11,23,41.63
2024,05,11,24,41.46
2024,05,12,1,35.01
2024,05,12,2,35
2024,05,12,3,35
2024,05,12,4,35
2024,05,12,5,35
2024,05,12,6,35
2024,05,12,7,35
2024,05,12,8,34.07
2024,05,12,9,2.35
2024,05,12,10,0
2024,05,12,11,0
2024,05,12,12,3.23
2024,05,12,13,3.23
2024,05,12,14,3.23
2024,05,12,15,1.7
2024,05,12,16,1.7
2024,05,12,17,0.1
2024,05,12,18,0.1
2024,05,12,19,14.3
2024,05,12,20,35
2024,05,12,21,39.53
2024,05,12,22,61.5
2024,05,12,23,49.98
2024,05,12,24,39.68
2024,05,13,1,35
2024,05,13,2,35
2024,05,13,3,35
2024,05,13,4,34.04
2024,05,13,5,34.03
2024,05,13,6,34
2024,05,13,7,35
2024,05,13,8,49.35
2024,05,13,9,50
2024,05,13,10,38.03
2024,05,13,11,11.7
2024,05,13,12,2.01
2024,05,13,13,0.1
2024,05,13,14,0
2024,05,13,15,0
2024,05,13,16,0
2024,05,13,17,0.44
2024,05,13,18,1.7
2024,05,13,19,3.25
2024,05,13,20,14.3
2024,05,13,21,35
2024,05,13,22,38.03
2024,05,13,23,39.68
2024,05,13,24,35.01
2024,05,14,1,11.1
2024,05,14,2,5
2024,05,14,3,4.16
2024,05,14,4,2
2024,05,14,5,0.01
2024,05,14,6,0.49
2024,05,14,7,3.25
2024,05,14,8,22
2024,05,14,9,16.5
2024,05,14,10,7.67
2024,05,14,11,0
2024,05,14,12,0.14
2024,05,14,13,0
2024,05,14,14,0
2024,05,14,15,-0.01
2024,05,14,16,-0.06
2024,05,14,17,-0.01
2024,05,14,18,0
2024,05,14,19,0
2024,05,14,20,3.25
2024,05,14,21,21.96
2024,05,14,22,35
2024,05,14,23,35
2024,05,14,24,28.07
2024,05,15,1,17.84
2024,05,15,2,14.99
2024,05,15,3,12.03
2024,05,15,4,10.96
2024,05,15,5,11
2024,05,15,6,16.55
2024,05,15,7,30.64
2024,05,15,8,35.01
2024,05,15,9,30
2024,05,15,10,3.25
2024,05,15,11,3.21
2024,05,15,12,0.6
2024,05,15,13,0.4
2024,05,15,14,0
2024,05,15,15,0
2024,05,15,16,0
2024,05,15,17,0
2024,05,15,18,0
2024,05,15,19,0.01
2024,05,15,20,3.25
2024,05,15,21,22.78
2024,05,15,22,43.12
2024,05,15,23,51.29
2024,05,15,24,35.01
2024,05,16,1,53.52
2024,05,16,2,39.52
2024,05,16,3,35.5
2024,05,16,4,35.01
2024,05,16,5,35
2024,05,16,6,34.47
2024,05,16,7,35
2024,05,16,8,35.01
2024,05,16,9,35.01
2024,05,16,10,30
2024,05,16,11,12
2024,05,16,12,3.25
2024,05,16,13,3.25
2024,05,16,14,2.95
2024,05,16,15,2.8
2024,05,16,16,2.6
2024,05,16,17,2.6
2024,05,16,18,2.6
2024,05,16,19,3.25
2024,05,16,20,30
2024,05,16,21,39.52
2024,05,16,22,120
2024,05,16,23,106.39
2024,05,16,24,81.94
2024,05,17,1,90.34
2024,05,17,2,80.32
2024,05,17,3,67.51
2024,05,17,4,60
2024,05,17,5,50.6
2024,05,17,6,59.5
2024,05,17,7,67.78
2024,05,17,8,102.66
2024,05,17,9,89.46
2024,05,17,10,49.84
2024,05,17,11,35.01
2024,05,17,12,33.49
2024,05,17,13,35.01
2024,05,17,14,20.39
2024,05,17,15,16.84
2024,05,17,16,11.9
2024,05,17,17,10.61
2024,05,17,18,17.74
2024,05,17,19,29.57
2024,05,17,20,37.93
2024,05,17,21,64.8
2024,05,17,22,84.24
2024,05,17,23,89.4
2024,05,17,24,77.18
2024,05,18,1,71.37
2024,05,18,2,63.23
2024,05,18,3,45.13
2024,05,18,4,44.98
2024,05,18,5,47.78
2024,05,18,6,48.16
2024,05,18,7,50.85
2024,05,18,8,43.48
2024,05,18,9,31.96
2024,05,18,10,20.6
2024,05,18,11,9.43
2024,05,18,12,0.71
2024,05,18,13,0
2024,05,18,14,0
2024,05,18,15,0
2024,05,18,16,0
2024,05,18,17,0
2024,05,18,18,4.9
2024,05,18,19,15.25
2024,05,18,20,35
2024,05,18,21,45.42
2024,05,18,22,72.87
2024,05,18,23,74.46
2024,05,18,24,66.17
2024,05,19,1,58.15
2024,05,19,2,53.85
2024,05,19,3,50.91
2024,05,19,4,49.98
2024,05,19,5,48.47
2024,05,19,6,39.9
2024,05,19,7,41.2
2024,05,19,8,49.19
2024,05,19,9,35
2024,05,19,10,6.69
2024,05,19,11,0
2024,05,19,12,0
2024,05,19,13,0.64
2024,05,19,14,0
